-6.30,209.87,16.58
-6.30,209.87,16.58
1.80,202.38,-5.05
1.80,202.38,-5.05
10.50,217.37,-28.75
10.50,217.37,-28.75
19.50,224.86,-53.79
19.50,224.86,-53.79
27.90,209.87,-77.61
35.40,187.39,-90.00
35.40,187.39,-90.00
41.70,157.40,-90.00
41.70,157.40,-90.00
46.20,112.43,-90.00
46.20,112.43,-90.00
48.30,52.47,-90.00
48.30,52.47,-90.00
48.90,14.99,-90.00
48.90,14.99,-90.00
48.00,-22.49,-90.00
48.00,-22.49,-90.00
47.40,-14.99,-90.00
45.00,-59.96,-90.00
45.00,-59.96,-90.00
41.40,-89.95,-90.00
41.40,-89.95,-90.00
36.30,-127.42,-90.00
36.30,-127.42,-90.00
30.60,-142.41,-85.36
30.60,-142.41,-85.36
24.00,-164.90,-66.49
15.60,-209.87,-42.88
15.60,-209.87,-42.88
7.20,-209.87,-19.71
7.20,-209.87,-19.71
-0.30,-187.39,0.60
-0.30,-187.39,0.60
-7.20,-172.40,18.96
-7.20,-172.40,18.96
-14.40,-179.89,37.79
-21.30,-172.40,55.51
-21.30,-172.40,55.51
-27.00,-142.41,69.92
-27.00,-142.41,69.92
-30.60,-89.95,78.90
-30.60,-89.95,78.90
-33.30,-67.46,85.00
-33.30,-67.46,85.00
-34.20,-22.49,85.00
-33.30,22.49,85.00
-33.30,22.49,85.00
-34.20,-22.49,85.00
-34.20,-22.49,85.00
-34.50,-7.50,85.00
-34.50,-7.50,85.00
-33.90,14.99,85.00
-33.90,14.99,85.00
-31.20,67.46,80.39
-31.20,67.46,80.39
-27.90,82.45,72.17
-27.90,82.45,72.17
-24.90,74.95,64.63
-24.90,74.95,64.63
-20.70,104.94,53.98
-20.70,104.94,53.98
-15.90,119.93,41.67
-11.70,104.94,30.77
-11.70,104.94,30.77
-6.90,119.93,18.17
-6.90,119.93,18.17
-2.10,119.93,5.42
-2.10,119.93,5.42
2.10,104.94,-5.86
2.10,104.94,-5.86
6.30,104.94,-17.25
6.30,104.94,-17.25
9.90,89.95,-27.10
9.90,89.95,-27.10
13.50,89.95,-37.04
13.50,89.95,-37.04
15.90,59.96,-43.71
15.90,59.96,-43.71
18.30,59.96,-50.42
18.30,59.96,-50.42
19.50,29.98,-53.79
19.50,29.98,-53.79
19.80,7.50,-54.63
19.80,7.50,-54.63
20.40,14.99,-56.32
20.40,14.99,-56.32
21.00,14.99,-58.01
21.00,14.99,-58.01
20.10,-22.49,-55.47
20.10,-22.49,-55.47
18.90,-29.98,-52.10
17.70,-29.98,-48.74
17.70,-29.98,-48.74
17.70,0.00,-48.74
17.70,0.00,-48.74
17.40,-7.50,-47.90
17.40,-7.50,-47.90
16.50,-22.49,-45.38
16.50,-22.49,-45.38
15.00,-37.48,-41.21
15.00,-37.48,-41.21
13.20,-44.97,-36.21
13.20,-44.97,-36.21
10.80,-59.96,-29.58
10.80,-59.96,-29.58
9.00,-44.97,-24.63
7.50,-37.48,-20.53
7.50,-37.48,-20.53
6.00,-37.48,-16.43
6.00,-37.48,-16.43
4.20,-44.97,-11.54
4.20,-44.97,-11.54
2.70,-37.48,-7.48
2.70,-37.48,-7.48
1.20,-37.48,-3.43
1.20,-37.48,-3.43
0.00,-29.98,-0.21
0.00,-29.98,-0.21
-1.20,-29.98,3.01
-1.20,-29.98,3.01
-2.40,-29.98,6.22
-2.40,-29.98,6.22
-3.00,-14.99,7.82
-3.00,-14.99,7.82
-3.60,-14.99,9.42
-3.60,-14.99,9.42
-3.90,-7.50,10.22
-3.90,-7.50,10.22
-3.90,0.00,10.22
-3.90,0.00,10.22
-3.90,0.00,10.22
